company_id;current_status;industry;industry_category;country;size;overall_score
001C0000017yCLoIAM;certified;Architecture/Design/Planning;Building;United States;10-49;101.2
001C0000017yCLoIAM;certified;Architecture/Design/Planning;Building;United States;10-49;93.5
001C000001SyKYZIA3;certified;Other;Business Products & Services;Taiwan;01-09;106.3
001C000001SyKYZIA3;certified;Other;Business Products & Services;Taiwan;01-09;94.2
001C000001LrSTPIA3;certified;Management and Financial Consulting;Business Products & Services;Netherlands The;0;122.0
001C000001LrSTPIA3;certified;Management and Financial Consulting;Business Products & Services;Netherlands The;0;131.6
001C000001LrSTPIA3;certified;Management and Financial Consulting;Business Products & Services;Netherlands The;0;122.9
001C000001mVteIIAS;certified;Food & Beverage;Consumer Products & Services;United States;10-49;83.1
001C000001Ta2VFIAZ;certified;Home & Personal Care;Consumer Products & Services;Austria;10-49;80.5
001C000001Ta2VFIAZ;certified;Home & Personal Care;Consumer Products & Services;Austria;10-49;96.2
0013b00001p2BbRAAU;certified;Machinery & Equipment;Business Products & Services;Italy;10-49;81.5
0013b00001qEeswAAC;certified;Marketing & Communications Services;Business Products & Services;Chile;01-09;96.7
0013b00001qF4gKAAS;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;Denmark;01-09;100.8
0013b00001qHYA2AAO;certified;IT Software & Services/Web Design;Business Products & Services;United Kingdom;50-249;92.1
0013b00001qEmr0AAC;certified;Agricultural Services;Agriculture;United States;01-09;102.6
0013b00001srlgxAAA;certified;Food & Beverage;Consumer Products & Services;Australia;250-999;89.5
0013b00001vMhNVAA0;certified;;;Switzerland;01-09;90.1
0013b00001p1sQTAAY;certified;Agricultural Services;Agriculture;Portugal;01-09;81.5
001C000001UB5RRIA1;certified;Facilities  Grounds & Maintenance;Business Products & Services;France;50-249;130.2
001C000001UB5RRIA1;certified;Facilities  Grounds & Maintenance;Business Products & Services;France;01-09;95.4
001C000001D2hHFIAZ;certified;Agricultural Services;Agriculture;Colombia;50-249;137.1
001C000001D2hHFIAZ;certified;Agricultural Services;Agriculture;Colombia;50-249;143.3
001C000001D2hHFIAZ;certified;Agricultural Services;Agriculture;Colombia;50-249;152.1
001C000001iDhOcIAK;certified;Real Estate Development;Building;Chile;1000;85.3
0013b00001qDzXCAA0;certified;IT Software & Services/Web Design;Business Products & Services;Mexico;01-09;86.2
001C000001Xtf7fIAB;certified;Sustainability Consulting;Business Products & Services;United Kingdom;0;80.7
001C000001Xtf7fIAB;certified;Sustainability Consulting;Business Products & Services;United Kingdom;0;83.1
0013b00001o3whLAAQ;certified;Electronics;Consumer Products & Services;United States;10-49;106.8
0013b00001p1bKhAAI;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;Kenya;01-09;96.8
0013b00001p2W3UAAU;certified;Restaurant;Restaurant  Hospitality & Travel;Italy;50-249;82.7
0013b00001rFkcbAAC;certified;Architecture/Design/Planning;Building;Spain;01-09;82.3
0013b00001t8prkAAA;certified;Marketing & Communications Services;Business Products & Services;Italy;01-09;80.2
0013b00001rId9LAAS;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;China;10-49;81.4
001C000001itguKIAQ;certified;Agricultural Services;Agriculture;Singapore;50-249;86.2
001C000001nGdGvIAK;certified;Home & Personal Care;Consumer Products & Services;Italy;01-09;85.4
001C000001agolcIAA;certified;Jewelry;Consumer Products & Services;France;10-49;110.4
001C000001ahgA2IAI;certified;Jewelry;Consumer Products & Services;United States;01-09;92.9
001C000001bTwfXIAS;certified;Sustainability Consulting;Business Products & Services;France;01-09;87.7
001C000001cBd8zIAC;certified;Energy Efficiency & Consulting;Energy & Environmental Services;France;01-09;87.5
001C000001cBd8zIAC;certified;Energy Efficiency & Consulting;Energy & Environmental Services;France;01-09;83.7
001C000001D3OFnIAN;certified;Other;Financial Services;United Kingdom;10-49;90.2
001C000001D3OFnIAN;certified;Other;Financial Services;United Kingdom;10-49;83.4
001C000001dfJbiIAE;certified;Investment Advisor;Financial Services;France;50-249;82.7
001C000001ghe7xIAA;certified;Fitness & Wellness Centers;Health & Human Services;France;10-49;80.5
001C000001gZIhKIAW;certified;Storefront;Retail;United States;0;84.0
001C000001iCh27IAC;certified;Home & Personal Care;Consumer Products & Services;United States;01-09;81.1
001C000001QziJAIAZ;certified;Food & Beverage;Consumer Products & Services;United States;10-49;81.0
001C000001QziJAIAZ;certified;Food & Beverage;Consumer Products & Services;United States;10-49;80.3
0013b00001uPb6RAAS;certified;IT Software & Services/Web Design;Business Products & Services;United Kingdom;10-49;92.0
001C000001VbBSKIA3;certified;Legal;Legal Services;United States;01-09;80.5
001C000001VbBSKIA3;certified;Legal;Legal Services;United States;0;81.4
001C000001Z8WXdIAN;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;01-09;86.4
001C000001Z8WXdIAN;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;01-09;93.2
0013b00001qGzBvAAK;certified;Travel & Leisure;Restaurant  Hospitality & Travel;United States;01-09;82.8
001C000001nis2WIAQ;certified;Credit Provider;Financial Services;United States;250-999;122.3
001C000001nkNUnIAM;certified;IT Software & Services/Web Design;Business Products & Services;Brazil;50-249;81.3
001C000001XRdygIAD;certified;Nonprofit Consulting & Fundraising;Business Products & Services;United States;01-09;102.1
001C000001XRgHPIA1;certified;Other;Financial Services;Mexico;01-09;80.1
001C000001XRgHPIA1;certified;Other;Financial Services;Mexico;01-09;85.7
0013b00001qHaoaAAC;certified;Education & Training Services;Education & Training Services;Brazil;01-09;91.6
0013b00001vPE2VAAW;certified;Sustainability Consulting;Business Products & Services;Denmark;01-09;83.3
001C0000010hH2DIAU;certified;Nonprofit Consulting & Fundraising;Business Products & Services;Canada;0;116.6
001C0000010hH2DIAU;certified;Nonprofit Consulting & Fundraising;Business Products & Services;Canada;0;131.8
001C0000010hH2DIAU;certified;Nonprofit Consulting & Fundraising;Business Products & Services;Canada;0;107.3
001C0000010hH2DIAU;certified;Nonprofit Consulting & Fundraising;Business Products & Services;Canada;0;149.8
001C000001mVzbaIAC;certified;Other;Business Products & Services;Italy;01-09;83.9
0013b00001p1bdAAAQ;certified;Research & Design;Business Products & Services;United States;01-09;108.1
0013b00001p2bQ3AAI;certified;Equity Investor - Developed Markets;Financial Services;Singapore;01-09;105.6
0013b00001u7fCOAAY;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;Spain;01-09;88.5
0013b00001qHAZXAA4;certified;Research & Design;Business Products & Services;Netherlands The;01-09;91.8
0013b00001s7lWMAAY;certified;IT Software & Services/Web Design;Business Products & Services;United Kingdom;01-09;81.5
001C000000v8NDnIAM;certified;Food & Beverage;Consumer Products & Services;Canada;0;81.9
001C000000v8NDnIAM;certified;Food & Beverage;Consumer Products & Services;Canada;0;86.2
001C000000v8NDnIAM;certified;Food & Beverage;Consumer Products & Services;Canada;0;80.1
001C000001TYJoCIAX;certified;Sustainability Consulting;Business Products & Services;Mexico;0;144.5
001C000001TYJoCIAX;certified;Sustainability Consulting;Business Products & Services;Mexico;0;112.9
001C000001NsFNZIA3;certified;Recycling Services & Waste Management;Energy & Environmental Services;Colombia;10-49;103.9
001C000001NsFNZIA3;certified;Recycling Services & Waste Management;Energy & Environmental Services;Colombia;01-09;111.5
0013b00001rGvxXAAS;certified;Sports Equipment  Toys & Accessories;Consumer Products & Services;Spain;0;81.9
0013b00001vMmulAAC;certified;Investment Advisor;Financial Services;Brazil;10-49;89.9
001C0000010g877IAA;certified;Food & Beverage;Consumer Products & Services;Australia;01-09;85.5
001C0000010g877IAA;certified;Food & Beverage;Consumer Products & Services;Australia;01-09;90.0
001C0000010g877IAA;certified;Food & Beverage;Consumer Products & Services;Australia;01-09;84.4
001C000001BFw5XIAT;certified;Fine Arts;Consumer Products & Services;Costa Rica;01-09;80.1
001C000001BFw5XIAT;certified;Fine Arts;Consumer Products & Services;Costa Rica;01-09;110.3
001C000001EsoGAIAZ;certified;Sustainability Consulting;Business Products & Services;Canada;10-49;108.2
001C000001EsoGAIAZ;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;122.4
001C000001EsoGAIAZ;certified;Sustainability Consulting;Business Products & Services;Canada;01-09;103.1
001C000001iDoVUIA0;certified;Apparel  Footwear & Accessories;Consumer Products & Services;Chile;0;91.7
001C000001iwd7AIAQ;certified;Credit Provider;Financial Services;United States;10-49;81.1
001C000001jfMINIA2;certified;Home & Personal Care;Consumer Products & Services;Turkey;10-49;88.2
001C000001kBOXIIA4;certified;Food & Beverage;Consumer Products & Services;United States;0;115.2
001C000001lMqR5IAK;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;10-49;89.0
001C000001lODUYIA4;certified;Home & Personal Care;Consumer Products & Services;Canada;01-09;80.8
001C000001lOIOuIAO;certified;Renewable Energy Generation & Installation;Energy & Environmental Services;Argentina;01-09;81.6
001C000001lPHs1IAG;certified;Other;Financial Services;France;01-09;80.4
001C000001mMMKsIAO;certified;Research & Design;Business Products & Services;France;10-49;86.3
001C000001mWTkfIAG;certified;Office Products & Printing;Business Products & Services;United Kingdom;10-49;91.4
0013b00001vNY2AAAW;certified;Food & Beverage;Consumer Products & Services;Argentina;01-09;80.9
001C000001MYzQUIA1;certified;IT Software & Services/Web Design;Business Products & Services;Australia;10-49;82.3
001C000001nk2sUIAQ;certified;Food & Beverage;Consumer Products & Services;United States;01-09;82.4
001C000001Q2MruIAF;certified;Marketing & Communications Services;Business Products & Services;France;10-49;89.0
001C000001Q2MruIAF;certified;Marketing & Communications Services;Business Products & Services;France;10-49;80.0
001C000001Qza7AIAR;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;01-09;89.4
001C000001Qza7AIAR;certified;Management and Financial Consulting;Business Products & Services;United Kingdom;01-09;82.0
001C000001R0NaPIAV;certified;Agricultural Services;Agriculture;Colombia;50-249;86.0
001C000001R0NaPIAV;certified;Agricultural Services;Agriculture;Colombia;50-249;108.5
001C000001R2JArIAN;certified;Nonprofit Consulting & Fundraising;Business Products & Services;Australia;10-49;80.3
001C000001R2JArIAN;certified;Nonprofit Consulting & Fundraising;Business Products & Services;Australia;10-49;95.9
001C000001SzC9yIAF;certified;IT Software & Services/Web Design;Business Products & Services;Australia;10-49;81.4
001C000001SzC9yIAF;certified;IT Software & Services/Web Design;Business Products & Services;Australia;0;86.7
001C000001TaSGvIAN;certified;Education & Training Services;Education & Training Services;Chile;01-09;97.8
001C000001TaSGvIAN;certified;Education & Training Services;Education & Training Services;Chile;0;83.8
001C000001TYkacIAD;certified;Home & Personal Care;Consumer Products & Services;United States;10-49;105.1
001C000001TYkacIAD;certified;Home & Personal Care;Consumer Products & Services;United States;01-09;104.2
001C000001TZ4S2IAL;certified;IT Software & Services/Web Design;Business Products & Services;Italy;01-09;84.4
001C000001TZ4S2IAL;certified;IT Software & Services/Web Design;Business Products & Services;Italy;01-09;91.9
001C000001TZ4zdIAD;certified;Food & Beverage;Consumer Products & Services;United States;10-49;96.3
001C000001TZ4zdIAD;certified;Food & Beverage;Consumer Products & Services;United States;10-49;83.2
001C000001VaIlYIAV;certified;Food & Beverage;Consumer Products & Services;Brazil;10-49;97.0
001C000001bVYw2IAG;certified;Energy Efficiency & Consulting;Energy & Environmental Services;Brazil;50-249;81.2
001C000001bVYw2IAG;certified;Energy Efficiency & Consulting;Energy & Environmental Services;Brazil;50-249;83.4
001C000001chQRmIAM;certified;Growers;Agriculture;Ecuador;01-09;83.9
001C000001de2MaIAI;certified;Food & Beverage;Consumer Products & Services;United States;01-09;98.9
001C000001dggfAIAQ;certified;Food & Beverage;Consumer Products & Services;Italy;10-49;86.3
001C000001dgGnPIAU;certified;Storefront;Retail;Argentina;01-09;80.5
001C000001YlXSUIA3;certified;Other;Consumer Products & Services;Chile;0;80.4
001C000001YlXSUIA3;certified;Other;Consumer Products & Services;Chile;0;81.8
001C000001geBFpIAM;certified;Travel & Leisure;Restaurant  Hospitality & Travel;South Korea;10-49;81.5
0013b00001qpFcFAAU;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;Spain;01-09;93.6
001C000001gz79nIAA;certified;Other;Financial Services;Australia;10-49;95.0
001C000001eYYvwIAG;certified;Housewares  Home Furnishings  & Accessories;Consumer Products & Services;Taiwan;10-49;80.6
001C000001eZFXvIAO;certified;Real Estate Development;Building;United States;01-09;90.5
001C000001ffaEyIAI;certified;Management and Financial Consulting;Business Products & Services;Argentina;01-09;82.0
001C000001fgyooIAA;certified;Film & Music Production;Media;United Kingdom;10-49;80.5
001C000001fhFgjIAE;certified;Food & Beverage;Consumer Products & Services;United States;10-49;90.4
001C000001gfDphIAE;certified;Home & Personal Care;Consumer Products & Services;Switzerland;10-49;83.8
